Account,trade_date,daily_volume,daily_fee,total_trades,avg_trade_size,buy_volume,sell_volume,net_flow,value,classification
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,214389.55,29.34,122,1757.29,105377.49,109012.06,-3634.57,78,"Extreme Greed"
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-10,54584.72,19.1,9,6064.97,0,54584.72,-54584.72,78,"Extreme Greed"
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-10,93195.85,22.45,129,722.45,54744.14,38451.71,16292.43,78,"Extreme Greed"
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-10,18780.69,5.83,151,124.38,15900.87,2879.82,13021.05,78,"Extreme Greed"
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-10,67566.11,22.97,3,22522.04,67566.11,0,67566.11,78,"Extreme Greed"
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-10,109744.79,2.39,7,15677.83,109744.79,0,109744.79,78,"Extreme Greed"
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-10,19024.84,6.66,2,9512.42,9447.26,9577.58,-130.32,78,"Extreme Greed"
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-10,1726078.07,116.23,330,5230.54,862894.6,863183.47,-288.87,78,"Extreme Greed"
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-10,145530.36,18.17,45,3234.01,0,145530.36,-145530.36,78,"Extreme Greed"
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-11,2475.02,0.62,4,618.76,0,2475.02,-2475.02,74,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-11,124463.01,30.2,7,17780.43,57959.37,66503.64,-8544.27,74,Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-11,639969.74,28.85,139,4604.1,49309.99,590659.75,-541349.76,74,Greed
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-11,10836.08,1.07,17,637.42,0,10836.08,-10836.08,74,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-11,699939.43,209.99,12,58328.29,139449,560490.43,-421041.43,74,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,161572.27,25.75,15,10771.48,80002.43,81569.84,-1567.41,74,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-11,274999.12,27.48,76,3618.41,0,274999.12,-274999.12,74,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-11,1093.39,0.37,7,156.2,0,1093.39,-1093.39,74,Greed
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-11,7158.62,2.51,1,7158.62,0,7158.62,-7158.62,74,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-11,99971.13,26.3,224,446.3,46460.57,53510.56,-7049.99,74,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-11,11570.32,4.16,83,139.4,4110.43,7459.89,-3349.46,74,Greed
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-11,160050.2,56.02,1,160050.2,0,160050.2,-160050.2,74,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-12,23755.55,2.28,15,1583.7,0,23755.55,-23755.55,83,"Extreme Greed"
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-12,296563.81,5.42,4,74140.95,296563.81,0,296563.81,83,"Extreme Greed"
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-12,379879.42,113.97,3,126626.47,0,379879.42,-379879.42,83,"Extreme Greed"
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,185290.04,31.16,19,9752.11,60590.76,124699.28,-64108.52,83,"Extreme Greed"
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-12,67508.1,17.09,7,9644.01,67508.1,0,67508.1,83,"Extreme Greed"
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,449328.49,82.22,113,3976.36,0,449328.49,-449328.49,83,"Extreme Greed"
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-12,532.29,0.18,3,177.43,0,532.29,-532.29,83,"Extreme Greed"
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,771.87,0.27,1,771.87,0,771.87,-771.87,83,"Extreme Greed"
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-12,72883.76,21.97,110,662.58,38650.82,34232.94,4417.88,83,"Extreme Greed"
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-12,22071.36,7.05,113,195.32,4413.83,17657.53,-13243.7,83,"Extreme Greed"
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-12,5497.65,1.88,3,1832.55,0,5497.65,-5497.65,83,"Extreme Greed"
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-12,345079.69,120.78,4,86269.92,168720.14,176359.55,-7639.41,83,"Extreme Greed"
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-12,2702869.34,294.09,530,5099.75,1131782.22,1571087.12,-439304.9,83,"Extreme Greed"
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-12,5158.5,0.52,1,5158.5,0,5158.5,-5158.5,83,"Extreme Greed"
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-13,114903.4,40.2,14,8207.39,56468.34,58435.06,-1966.72,76,"Extreme Greed"
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-13,748633.37,19.28,186,4024.91,480467.76,268165.61,212302.15,76,"Extreme Greed"
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-13,399968.44,4.12,21,19046.12,399968.44,0,399968.44,76,"Extreme Greed"
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,88556.4,8.5,27,3279.87,0,88556.4,-88556.4,76,"Extreme Greed"
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-13,386.65,0.01,1,386.65,386.65,0,386.65,76,"Extreme Greed"
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-13,1015080.35,304.52,14,72505.74,814073.13,201007.22,613065.91,76,"Extreme Greed"
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,117862.64,19.67,12,9821.89,86685.49,31177.15,55508.34,76,"Extreme Greed"
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-13,219938.42,19.42,207,1062.5,95906.58,124031.84,-28125.26,76,"Extreme Greed"
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-13,84942.25,25.56,102,832.77,44215.69,40726.56,3489.13,76,"Extreme Greed"
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-13,13731.75,6.24,107,128.33,7719.87,6011.88,1707.99,76,"Extreme Greed"
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-13,76820.97,5.52,24,3200.87,49353.71,27467.26,21886.45,76,"Extreme Greed"
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,87816.93,8.44,37,2373.43,0,87816.93,-87816.93,83,"Extreme Greed"
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-14,199648.91,59.88,8,24956.11,139540.56,60108.35,79432.21,83,"Extreme Greed"
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,60033.97,5.76,36,1667.61,30033.51,30000.46,33.05,83,"Extreme Greed"
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-14,100273.33,35.1,2,50136.66,0,100273.33,-100273.33,83,"Extreme Greed"
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-14,53177.8,15.69,21,2532.28,0,53177.8,-53177.8,83,"Extreme Greed"
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-14,199999.87,0.99,5,39999.97,199999.87,0,199999.87,83,"Extreme Greed"
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-14,1143657.42,73.03,549,2083.16,573346.45,570310.97,3035.48,83,"Extreme Greed"
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-14,30278.13,8.72,47,644.22,16877.98,13400.15,3477.83,83,"Extreme Greed"
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-14,28880.56,9.83,92,313.92,4563.15,24317.41,-19754.26,83,"Extreme Greed"
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-14,6591.46,0.66,1,6591.46,0,6591.46,-6591.46,83,"Extreme Greed"
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-14,434223.6,8.88,18,24123.53,420552.91,13670.69,406882.22,83,"Extreme Greed"
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-14,24979.8,4.9,1,24979.8,24979.8,0,24979.8,83,"Extreme Greed"
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-15,20046.05,0.62,3,6682.02,10046.08,9999.97,46.11,80,"Extreme Greed"
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-15,780642.45,11.53,19,41086.44,780642.45,0,780642.45,80,"Extreme Greed"
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-15,65108.89,6.5,54,1205.72,0,65108.89,-65108.89,80,"Extreme Greed"
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,22500,2.16,8,2812.5,0,22500,-22500,80,"Extreme Greed"
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-15,117435.62,1.75,1,117435.62,117435.62,0,117435.62,80,"Extreme Greed"
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-15,3698.13,0.03,2,1849.06,3698.13,0,3698.13,80,"Extreme Greed"
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-15,300238.04,90.07,9,33359.78,39914.97,260323.07,-220408.1,80,"Extreme Greed"
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,6576.3,0.84,14,469.74,3224.99,3351.31,-126.32,80,"Extreme Greed"
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-15,49955.77,17.48,1,49955.77,0,49955.77,-49955.77,80,"Extreme Greed"
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-15,24527.5,2.43,13,1886.73,0,24527.5,-24527.5,80,"Extreme Greed"
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-15,702.17,0.12,5,140.43,351.06,351.11,-0.05,80,"Extreme Greed"
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-15,1006213.05,64.93,671,1499.57,485131.86,521081.19,-35949.33,80,"Extreme Greed"
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-15,112668.17,23.16,98,1149.68,55432.75,57235.42,-1802.67,80,"Extreme Greed"
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-15,17125.99,6.57,100,171.26,5217.08,11908.91,-6691.83,80,"Extreme Greed"
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-15,55831.68,2.98,20,2791.58,27232.24,28599.44,-1367.2,80,"Extreme Greed"
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,64034.55,6.14,33,1940.44,0,64034.55,-64034.55,83,"Extreme Greed"
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-16,879655.69,263.89,7,125665.1,0,879655.69,-879655.69,83,"Extreme Greed"
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,50820.63,4.88,10,5082.06,25030.85,25789.78,-758.93,83,"Extreme Greed"
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-16,16043.47,5.58,11,1458.5,0,16043.47,-16043.47,83,"Extreme Greed"
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-16,0,0,4,0,0,0,0,83,"Extreme Greed"
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-16,557630.81,30.77,283,1970.43,276854.39,280776.42,-3922.03,83,"Extreme Greed"
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-16,52876.26,15.97,65,813.48,22557.59,30318.67,-7761.08,83,"Extreme Greed"
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-16,30184.81,16.92,161,187.48,5852.03,24332.78,-18480.75,83,"Extreme Greed"
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-16,82133.87,4.26,13,6317.99,41331.35,40802.52,528.83,83,"Extreme Greed"
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-16,2499.82,0.33,3,833.27,0,2499.82,-2499.82,83,"Extreme Greed"
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-16,1002164.78,52.95,137,7315.07,457510.98,544653.8,-87142.82,83,"Extreme Greed"
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-16,111.96,0.02,2,55.98,55.89,56.07,-0.18,83,"Extreme Greed"
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-16,2652.32,0.26,3,884.11,0,2652.32,-2652.32,83,"Extreme Greed"
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-17,299.74,0.03,1,299.74,0,299.74,-299.74,87,"Extreme Greed"
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-17,15012.18,4.79,10,1501.22,7398.71,7613.47,-214.76,87,"Extreme Greed"
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-17,1455099.87,171.79,129,11279.84,771029.24,684070.63,86958.61,87,"Extreme Greed"
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-17,0,0,1,0,0,0,0,87,"Extreme Greed"
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-17,3489.3,0.35,2,1744.65,0,3489.3,-3489.3,87,"Extreme Greed"
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-17,1811199.98,181.12,92,19686.96,0,1811199.98,-1811199.98,87,"Extreme Greed"
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,44100.09,4.24,10,4410.01,0,44100.09,-44100.09,87,"Extreme Greed"
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-17,179998.07,54,1,179998.07,0,179998.07,-179998.07,87,"Extreme Greed"
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,132567.97,16.27,46,2881.91,64710.8,67857.17,-3146.37,87,"Extreme Greed"
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-17,79521.26,14.15,8,9940.16,27225,52296.26,-25071.26,87,"Extreme Greed"
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,100346.89,22.62,10,10034.69,0,100346.89,-100346.89,87,"Extreme Greed"
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-17,2808.88,0.99,2,1404.44,0,2808.88,-2808.88,87,"Extreme Greed"
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-17,1228954.26,68.81,561,2190.65,610675.14,618279.12,-7603.98,87,"Extreme Greed"
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,29998.86,0.12,10,2999.89,29998.86,0,29998.86,87,"Extreme Greed"
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-17,129805.8,199.73,244,531.99,50698.09,79107.71,-28409.62,87,"Extreme Greed"
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-17,20394.48,6.72,149,136.88,10085.21,10309.27,-224.06,87,"Extreme Greed"
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,99399.99,9.55,27,3681.48,0,99399.99,-99399.99,81,"Extreme Greed"
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-18,1746481.42,523.95,8,218310.18,1505453.17,241028.25,1264424.92,81,"Extreme Greed"
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,171689.47,17.13,109,1575.13,94142.64,77546.83,16595.81,81,"Extreme Greed"
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-18,135586.94,13.52,36,3766.3,0,135586.94,-135586.94,81,"Extreme Greed"
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-18,47777.47,16.72,1,47777.47,47777.47,0,47777.47,81,"Extreme Greed"
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-18,112897.91,20.8,6,18816.32,55642.42,57255.49,-1613.07,81,"Extreme Greed"
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-18,551560.22,30.77,299,1844.68,298435.75,253124.47,45311.28,81,"Extreme Greed"
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,4999.94,0.02,1,4999.94,4999.94,0,4999.94,81,"Extreme Greed"
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-18,86052.91,18.82,139,619.09,43055.96,42996.95,59.01,81,"Extreme Greed"
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-18,23859.85,7.1,145,164.55,12975.07,10884.78,2090.29,81,"Extreme Greed"
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-18,8151.69,0.09,10,815.17,7422.22,729.47,6692.75,81,"Extreme Greed"
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-18,779519.24,29.8,224,3480,399875.61,379643.63,20231.98,81,"Extreme Greed"
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-18,30910.02,3.09,14,2207.86,0,30910.02,-30910.02,81,"Extreme Greed"
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-19,4717265.91,447.38,836,5642.66,2243627.65,2473638.26,-230010.61,75,"Extreme Greed"
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-19,453044.78,102.81,54,8389.72,222802.08,230242.7,-7440.62,75,"Extreme Greed"
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-19,224992,22.49,29,7758.34,101100,123892,-22792,75,"Extreme Greed"
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,24880,2.39,1,24880,0,24880,-24880,75,"Extreme Greed"
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-19,242679.37,3.31,2,121339.68,242679.37,0,242679.37,75,"Extreme Greed"
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-19,1399.11,0.01,1,1399.11,1399.11,0,1399.11,75,"Extreme Greed"
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-19,920856.42,276.26,18,51158.69,679264.05,241592.37,437671.68,75,"Extreme Greed"
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,687924.26,103.53,183,3759.15,337469.17,350455.09,-12985.92,75,"Extreme Greed"
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-19,19948.06,6.7,1,19948.06,19948.06,0,19948.06,75,"Extreme Greed"
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-19,0.11,0,1,0.11,0,0.11,-0.11,75,"Extreme Greed"
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-19,850779.2,63.37,377,2256.71,436908.95,413870.25,23038.7,75,"Extreme Greed"
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-19,57751.18,13.91,92,627.73,29794.16,27957.02,1837.14,75,"Extreme Greed"
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-19,40188.99,13.84,155,259.28,28449.27,11739.72,16709.55,75,"Extreme Greed"
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,115392,11.05,26,4438.15,0,115392,-115392,74,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-20,222287.61,66.69,3,74095.87,222287.61,0,222287.61,74,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,228247.86,30.71,205,1113.4,108007.88,120239.98,-12232.1,74,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-20,99833.96,34.94,2,49916.98,0,99833.96,-99833.96,74,Greed
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-20,341740.78,119.57,15,22782.72,170247.77,171493.01,-1245.24,74,Greed
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-20,45.55,0.01,3,15.18,22.71,22.84,-0.13,74,Greed
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-20,276288.18,28.86,208,1328.31,118288.24,157999.94,-39711.7,74,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-20,91938.23,19.14,71,1294.9,46501.71,45436.52,1065.19,74,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-20,56183.31,20.12,130,432.18,22152.11,34031.2,-11879.09,74,Greed
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-20,11350.75,1.38,4,2837.69,470.27,10880.48,-10410.21,74,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-20,57160.03,4.49,5,11432.01,30157.06,27002.97,3154.09,74,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-20,28702.37,10.04,5,5740.47,14198.4,14503.97,-305.57,74,Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-20,3672803.24,220.31,681,5393.25,1682331.08,1990472.16,-308141.08,74,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-20,2291660.29,621.66,82,27947.08,1106522.74,1185137.55,-78614.81,74,Greed
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-20,187640.55,21.42,57,3291.94,154710.43,32930.12,121780.31,74,Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-21,2553922.63,236.49,438,5830.87,1205745.26,1348177.37,-142432.11,73,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-21,1011186.07,303.35,12,84265.51,279138.93,732047.14,-452908.21,73,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,12857.89,1.42,8,1607.24,6416.74,6441.15,-24.41,73,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-21,99748.07,34.91,2,49874.04,0,99748.07,-99748.07,73,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-21,33184.51,11.62,59,562.45,0,33184.51,-33184.51,73,Greed
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-21,540147.32,57.73,255,2118.22,277003.03,263144.29,13858.74,73,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-21,108787.48,26.39,137,794.07,36460.72,72326.76,-35866.04,73,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-21,23041.15,8.18,65,354.48,3554.1,19487.05,-15932.95,73,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-22,2815.79,0.01,1,2815.79,2815.79,0,2815.79,73,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-22,130010.22,39.01,2,65005.11,130010.22,0,130010.22,73,Greed
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-22,510449.04,42.99,250,2041.8,293763.36,216685.68,77077.68,73,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-22,45077.15,11.45,71,634.89,26889.31,18187.84,8701.47,73,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-22,13811.95,4.83,59,234.1,8567.38,5244.57,3322.81,73,Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-22,547876.73,14.62,69,7940.24,263986.64,283890.09,-19903.45,73,Greed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-22,353629.35,71.78,8,44203.67,150000,203629.35,-53629.35,73,Greed
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-22,1483649.99,148.41,104,14265.87,1483649.99,0,1483649.99,73,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-23,221308.44,77.47,7,31615.49,110651.03,110657.41,-6.38,70,Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-23,4858081.91,792.97,462,10515.33,2052154.86,2805927.05,-753772.19,70,Greed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-23,591455.58,69.64,7,84493.65,591455.58,0,591455.58,70,Greed
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-23,51465.4,7.3,13,3958.88,0,51465.4,-51465.4,70,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,119772.27,11.53,34,3522.71,0,119772.27,-119772.27,70,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-23,17133.94,0.06,6,2855.66,17133.94,0,17133.94,70,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-23,339151.52,101.74,5,67830.3,339151.52,0,339151.52,70,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,59343.64,6.72,51,1163.6,29342.98,30000.66,-657.68,70,Greed
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-23,27187.5,2.61,2,13593.75,27187.5,0,27187.5,70,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-23,229006.97,73.9,10,22900.7,179031.69,49975.28,129056.41,70,Greed
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,960.4,0.09,3,320.13,960.4,0,960.4,70,Greed
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-23,4210.68,0.21,3,1403.56,4210.68,0,4210.68,70,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-23,232631.06,48.85,301,772.86,131059.2,101571.86,29487.34,70,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-23,20168.95,7.39,67,301.03,14366.43,5802.52,8563.91,70,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-24,936313.54,280.89,8,117039.19,22517.71,913795.83,-891278.12,73,Greed
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-24,30187.51,2.91,7,4312.5,0,30187.51,-30187.51,73,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-24,74999.87,7.49,7,10714.27,0,74999.87,-74999.87,73,Greed
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-24,963.83,0.34,1,963.83,0,963.83,-963.83,73,Greed
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-24,2994.6,0.9,1,2994.6,2994.6,0,2994.6,73,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-24,47558.84,11.79,78,609.73,15586.8,31972.04,-16385.24,73,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-24,13556.33,3.99,40,338.91,1536.65,12019.68,-10483.03,73,Greed
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-24,337139.57,17.46,16,21071.22,168561.31,168578.26,-16.95,73,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-24,28930.35,10.12,2,14465.18,14293.52,14636.83,-343.31,73,Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-24,283691.67,49.83,32,8865.36,213805.25,69886.42,143918.83,73,Greed
